Local time,open,high,low,close,volume
01.03.2017 00:00:00.000 GMT+0200,112.778,114.055,112.758,113.731,239317.3491
02.03.2017 00:00:00.000 GMT+0200,113.737,114.594,113.689,114.423,190193.3309
03.03.2017 00:00:00.000 GMT+0200,114.424,114.751,113.815,114.039,201655.028
06.03.2017 00:00:00.000 GMT+0200,113.93,114.14,113.561,113.893,159986.7414
07.03.2017 00:00:00.000 GMT+0200,113.893,114.156,113.732,113.987,144463.8807
08.03.2017 00:00:00.000 GMT+0200,113.983,114.751,113.61,114.378,182526.1625
09.03.2017 00:00:00.000 GMT+0200,114.378,115.001,114.346,114.949,206453.1388
10.03.2017 00:00:00.000 GMT+0200,114.952,115.505,114.658,114.852,208248.0698
12.03.2017 23:00:00.000 GMT+0200,114.806,114.922,114.485,114.887,156802.9909
13.03.2017 23:00:00.000 GMT+0200,114.887,115.196,114.521,114.76,168775.9187
14.03.2017 23:00:00.000 GMT+0200,114.765,114.886,113.178,113.379,183449.0997
15.03.2017 23:00:00.000 GMT+0200,113.387,113.552,112.907,113.327,204423.6094
16.03.2017 23:00:00.000 GMT+0200,113.32,113.495,112.565,112.711,158116.5005
19.03.2017 23:00:00.000 GMT+0200,112.741,112.899,112.461,112.562,137004.8913
20.03.2017 23:00:00.000 GMT+0200,112.563,112.869,111.544,111.725,217024.2799
21.03.2017 23:00:00.000 GMT+0200,111.728,111.796,110.735,111.169,247157.4985
22.03.2017 23:00:00.000 GMT+0200,111.17,111.582,110.632,110.951,254067.6018
23.03.2017 23:00:00.000 GMT+0200,110.951,111.484,110.629,111.357,216693.6398
27.03.2017 00:00:00.000 GMT+0300,110.93,111.056,110.113,110.667,201396.7101
28.03.2017 00:00:00.000 GMT+0300,110.667,111.204,110.18,111.155,186675.7116
29.03.2017 00:00:00.000 GMT+0300,111.155,111.318,110.719,111.043,188902.6988
30.03.2017 00:00:00.000 GMT+0300,111.043,111.947,110.943,111.928,186778.5189
31.03.2017 00:00:00.000 GMT+0300,111.93,112.201,111.246,111.398,205738.8084
03.04.2017 00:00:00.000 GMT+0300,111.491,111.59,110.859,110.903,183272.9797
04.04.2017 00:00:00.000 GMT+0300,110.904,110.947,110.272,110.753,198339.9609
05.04.2017 00:00:00.000 GMT+0300,110.759,111.456,110.541,110.704,213170.9701
06.04.2017 00:00:00.000 GMT+0300,110.704,111.142,110.295,110.809,225793.7204
07.04.2017 00:00:00.000 GMT+0300,110.819,111.368,110.136,111.093,272876.3106
10.04.2017 00:00:00.000 GMT+0300,111.128,111.581,110.809,110.946,173659.6006
11.04.2017 00:00:00.000 GMT+0300,110.946,110.957,109.61,109.622,217056.539
12.04.2017 00:00:00.000 GMT+0300,109.622,109.868,108.963,109.046,225867.4711
13.04.2017 00:00:00.000 GMT+0300,109.046,109.396,108.729,109.107,209514.3298
14.04.2017 00:00:00.000 GMT+0300,109.12,109.237,108.557,108.669,87316.35
17.04.2017 00:00:00.000 GMT+0300,108.77,109.055,108.133,108.911,137083.3794
18.04.2017 00:00:00.000 GMT+0300,108.914,109.224,108.323,108.444,199091.4896
19.04.2017 00:00:00.000 GMT+0300,108.444,109.182,108.384,108.869,179081.3999
20.04.2017 00:00:00.000 GMT+0300,108.875,109.493,108.723,109.323,184565.8706
21.04.2017 00:00:00.000 GMT+0300,109.323,109.426,108.885,109.148,168624.8509
24.04.2017 00:00:00.000 GMT+0300,110.595,110.595,109.663,109.773,202196.8083
25.04.2017 00:00:00.000 GMT+0300,109.775,111.19,109.597,111.113,178357.1282
26.04.2017 00:00:00.000 GMT+0300,111.114,111.781,110.879,111.061,220704.8623
27.04.2017 00:00:00.000 GMT+0300,111.061,111.602,111.032,111.268,189244.6603
28.04.2017 00:00:00.000 GMT+0300,111.268,111.721,111.074,111.538,174415.8497
01.05.2017 00:00:00.000 GMT+0300,111.362,111.93,111.211,111.853,114571.9504
02.05.2017 00:00:00.000 GMT+0300,111.863,112.308,111.785,111.996,143224.2291
03.05.2017 00:00:00.000 GMT+0300,111.996,112.781,111.969,112.771,133742.069
04.05.2017 00:00:00.000 GMT+0300,112.773,113.051,112.321,112.469,163281.45
05.05.2017 00:00:00.000 GMT+0300,112.468,112.806,112.093,112.76,165814.1598
08.05.2017 00:00:00.000 GMT+0300,113.015,113.297,112.398,113.259,171824.6192
09.05.2017 00:00:00.000 GMT+0300,113.258,114.331,113.138,113.987,166638.5307
10.05.2017 00:00:00.000 GMT+0300,113.992,114.373,113.631,114.301,167605.6296
11.05.2017 00:00:00.000 GMT+0300,114.3,114.371,113.461,113.866,158697.7113
12.05.2017 00:00:00.000 GMT+0300,113.868,113.956,113.201,113.372,173408.288
15.05.2017 00:00:00.000 GMT+0300,113.168,113.853,113.163,113.797,141009.8505
16.05.2017 00:00:00.000 GMT+0300,113.797,113.813,112.932,113.13,150450.8098
17.05.2017 00:00:00.000 GMT+0300,113.129,113.14,110.798,110.844,228537.1418
18.05.2017 00:00:00.000 GMT+0300,110.84,111.742,110.24,111.503,272116.8583
19.05.2017 00:00:00.000 GMT+0300,111.5,111.703,111.043,111.282,194963.9589
22.05.2017 00:00:00.000 GMT+0300,111.065,111.611,110.935,111.307,161846.6195
23.05.2017 00:00:00.000 GMT+0300,111.31,111.862,110.866,111.805,199906.2306
24.05.2017 00:00:00.000 GMT+0300,111.801,112.13,111.484,111.5,187297.991
25.05.2017 00:00:00.000 GMT+0300,111.502,111.953,111.501,111.841,160900.2015
26.05.2017 00:00:00.000 GMT+0300,111.843,111.864,110.881,111.351,156910.9097
29.05.2017 00:00:00.000 GMT+0300,111.309,111.471,111.178,111.278,84955.5101
30.05.2017 00:00:00.000 GMT+0300,111.287,111.328,110.669,110.839,148677.6302
31.05.2017 00:00:00.000 GMT+0300,110.867,111.228,110.486,110.783,156600.8594
01.06.2017 00:00:00.000 GMT+0300,110.785,111.484,110.689,111.38,147260.9591
02.06.2017 00:00:00.000 GMT+0300,111.381,111.713,110.334,110.425,148069.0086
05.06.2017 00:00:00.000 GMT+0300,110.479,110.734,110.315,110.464,107422.4806
06.06.2017 00:00:00.000 GMT+0300,110.461,110.536,109.229,109.42,177085.2743
07.06.2017 00:00:00.000 GMT+0300,109.42,109.884,109.118,109.831,149677.9294
08.06.2017 00:00:00.000 GMT+0300,109.831,110.388,109.384,110.033,159269.9091
09.06.2017 00:00:00.000 GMT+0300,110.039,110.813,109.769,110.339,167868.4095
12.06.2017 00:00:00.000 GMT+0300,110.331,110.443,109.635,109.947,138992.1111
13.06.2017 00:00:00.000 GMT+0300,109.949,110.272,109.828,110.079,124124.0698
14.06.2017 00:00:00.000 GMT+0300,110.079,110.344,108.832,109.595,176827.8512
15.06.2017 00:00:00.000 GMT+0300,109.589,110.98,109.273,110.947,181470.1387
16.06.2017 00:00:00.000 GMT+0300,110.951,111.42,110.647,110.899,163187.4994
19.06.2017 00:00:00.000 GMT+0300,110.951,111.604,110.775,111.536,143264.2903
20.06.2017 00:00:00.000 GMT+0300,111.541,111.789,111.309,111.47,173069.6895
21.06.2017 00:00:00.000 GMT+0300,111.471,111.741,111.07,111.392,189569.8584
22.06.2017 00:00:00.000 GMT+0300,111.394,111.451,110.952,111.327,164995.0788
23.06.2017 00:00:00.000 GMT+0300,111.335,111.432,111.156,111.298,135669.2588
26.06.2017 00:00:00.000 GMT+0300,111.227,111.946,111.169,111.862,130161.2594
27.06.2017 00:00:00.000 GMT+0300,111.864,112.467,111.466,112.353,202782.8122
28.06.2017 00:00:00.000 GMT+0300,112.354,112.417,111.832,112.318,202644.5485
29.06.2017 00:00:00.000 GMT+0300,112.318,112.927,111.816,112.185,210480.3492
30.06.2017 00:00:00.000 GMT+0300,112.195,112.607,111.736,112.399,189159.8383
03.07.2017 00:00:00.000 GMT+0300,112.161,113.474,112.125,113.378,142833.0401
04.07.2017 00:00:00.000 GMT+0300,113.378,113.471,112.743,113.293,139267.7197
05.07.2017 00:00:00.000 GMT+0300,113.293,113.688,112.828,113.267,186260.1803
06.07.2017 00:00:00.000 GMT+0300,113.278,113.472,112.89,113.235,177440.1704
07.07.2017 00:00:00.000 GMT+0300,113.232,114.18,113.107,113.928,172771.0705
10.07.2017 00:00:00.000 GMT+0300,113.912,114.303,113.9,114.05,133329.2191
11.07.2017 00:00:00.000 GMT+0300,114.05,114.497,113.721,113.949,157524.2498
12.07.2017 00:00:00.000 GMT+0300,113.949,113.971,112.931,113.172,181346.2414
13.07.2017 00:00:00.000 GMT+0300,113.172,113.529,112.863,113.298,180275.4317
14.07.2017 00:00:00.000 GMT+0300,113.29,113.58,112.262,112.536,180353.5496
17.07.2017 00:00:00.000 GMT+0300,112.485,112.871,112.33,112.629,149065.769
18.07.2017 00:00:00.000 GMT+0300,112.634,112.694,111.688,112.07,185214.8683
19.07.2017 00:00:00.000 GMT+0300,112.07,112.234,111.555,111.989,158875.0095
20.07.2017 00:00:00.000 GMT+0300,111.974,112.42,111.48,111.912,201211.0014
21.07.2017 00:00:00.000 GMT+0300,111.912,112.079,111.015,111.142,227794.3195
24.07.2017 00:00:00.000 GMT+0300,111.135,111.32,110.625,111.103,160943.0789
25.07.2017 00:00:00.000 GMT+0300,111.107,111.962,110.83,111.891,183732.4202
26.07.2017 00:00:00.000 GMT+0300,111.899,112.205,111.065,111.189,194503.2576
27.07.2017 00:00:00.000 GMT+0300,111.188,111.713,110.783,111.28,217210.5808
28.07.2017 00:00:00.000 GMT+0300,111.302,111.338,110.551,110.715,192587.9402
31.07.2017 00:00:00.000 GMT+0300,110.701,110.776,110.217,110.262,160164.8491
01.08.2017 00:00:00.000 GMT+0300,110.262,110.59,109.926,110.365,215834.6994
02.08.2017 00:00:00.000 GMT+0300,110.369,110.986,110.286,110.755,183484.1706
03.08.2017 00:00:00.000 GMT+0300,110.745,110.83,109.857,110.052,178551.0699
04.08.2017 00:00:00.000 GMT+0300,110.057,111.052,109.849,110.701,169461.6102
07.08.2017 00:00:00.000 GMT+0300,110.73,110.922,110.649,110.763,129276.1306
08.08.2017 00:00:00.000 GMT+0300,110.764,110.83,110.25,110.327,139132.0208
09.08.2017 00:00:00.000 GMT+0300,110.327,110.37,109.562,110.074,225675.5385
10.08.2017 00:00:00.000 GMT+0300,110.08,110.181,109.148,109.216,176750.2198
11.08.2017 00:00:00.000 GMT+0300,109.215,109.404,108.737,109.214,189280.5401
14.08.2017 00:00:00.000 GMT+0300,109.189,109.803,109.06,109.637,151592.4309
15.08.2017 00:00:00.000 GMT+0300,109.655,110.851,109.612,110.68,170448.4312
16.08.2017 00:00:00.000 GMT+0300,110.686,110.951,110.034,110.203,151142.2589
17.08.2017 00:00:00.000 GMT+0300,110.203,110.375,109.45,109.583,208592.6194
18.08.2017 00:00:00.000 GMT+0300,109.584,109.602,108.605,109.218,234426.6699
21.08.2017 00:00:00.000 GMT+0300,109.426,109.426,108.639,108.982,189530.3901
22.08.2017 00:00:00.000 GMT+0300,108.988,109.658,108.893,109.585,240105.3499
23.08.2017 00:00:00.000 GMT+0300,109.585,109.827,108.923,109.044,159185.2085
24.08.2017 00:00:00.000 GMT+0300,109.047,109.608,108.855,109.566,167542.2214
25.08.2017 00:00:00.000 GMT+0300,109.567,109.847,109.115,109.362,174944.7706
28.08.2017 00:00:00.000 GMT+0300,109.221,109.416,109.027,109.255,124770.8996
29.08.2017 00:00:00.000 GMT+0300,109.266,109.9,108.272,109.766,241481.3075
30.08.2017 00:00:00.000 GMT+0300,109.759,110.44,109.547,110.25,179917.7089
31.08.2017 00:00:00.000 GMT+0300,110.25,110.674,109.884,109.985,186997.9897
01.09.2017 00:00:00.000 GMT+0300,109.985,110.492,109.567,110.272,166455.3913
04.09.2017 00:00:00.000 GMT+0300,109.554,109.937,109.387,109.751,116294.579
05.09.2017 00:00:00.000 GMT+0300,109.751,109.836,108.634,108.816,174822.7416
06.09.2017 00:00:00.000 GMT+0300,108.815,109.399,108.458,109.254,167845.6009
07.09.2017 00:00:00.000 GMT+0300,109.254,109.278,108.049,108.463,180064.7686
08.09.2017 00:00:00.000 GMT+0300,108.464,108.51,107.321,107.847,200931.8491
11.09.2017 00:00:00.000 GMT+0300,108.255,109.508,108.148,109.425,152905.4096
12.09.2017 00:00:00.000 GMT+0300,109.425,110.255,109.244,110.189,156120.05
13.09.2017 00:00:00.000 GMT+0300,110.193,110.691,109.907,110.5,156849.7109
14.09.2017 00:00:00.000 GMT+0300,110.501,111.041,110.071,110.254,175095.2036
15.09.2017 00:00:00.000 GMT+0300,110.254,111.335,109.556,110.843,186597.4101
18.09.2017 00:00:00.000 GMT+0300,111.117,111.666,110.999,111.577,150414.7405
19.09.2017 00:00:00.000 GMT+0300,111.574,111.883,111.206,111.595,189647.0991
20.09.2017 00:00:00.000 GMT+0300,111.592,112.533,111.116,112.221,241513.5421
21.09.2017 00:00:00.000 GMT+0300,112.225,112.719,112.139,112.487,323457.9247
22.09.2017 00:00:00.000 GMT+0300,112.486,112.557,111.656,112.001,188267.4702
25.09.2017 00:00:00.000 GMT+0300,112.212,112.532,111.477,111.738,191253.8419
26.09.2017 00:00:00.000 GMT+0300,111.743,112.482,111.5,112.27,184985.3217
27.09.2017 00:00:00.000 GMT+0300,112.27,113.259,112.227,112.828,358332.125
28.09.2017 00:00:00.000 GMT+0300,112.828,113.209,112.256,112.356,193657.7293
29.09.2017 00:00:00.000 GMT+0300,112.349,112.737,112.215,112.533,168035.0091
02.10.2017 00:00:00.000 GMT+0300,112.675,113.06,112.472,112.782,165634.7993
03.10.2017 00:00:00.000 GMT+0300,112.782,113.197,112.666,112.862,157322.3101
04.10.2017 00:00:00.000 GMT+0300,112.861,112.94,112.326,112.76,158916.7809
05.10.2017 00:00:00.000 GMT+0300,112.76,112.92,112.415,112.824,183420.7982
06.10.2017 00:00:00.000 GMT+0300,112.826,113.441,112.609,112.686,182778.4993
09.10.2017 00:00:00.000 GMT+0300,112.63,112.747,112.333,112.69,105891.6611
10.10.2017 00:00:00.000 GMT+0300,112.693,112.83,111.993,112.454,163898.6405
11.10.2017 00:00:00.000 GMT+0300,112.456,112.587,112.082,112.511,159282.1593
12.10.2017 00:00:00.000 GMT+0300,112.511,112.53,112.127,112.285,154777.1299
13.10.2017 00:00:00.000 GMT+0300,112.287,112.324,111.688,111.872,160807.0901
16.10.2017 00:00:00.000 GMT+0300,111.784,112.291,111.655,112.197,133608.1187
17.10.2017 00:00:00.000 GMT+0300,112.199,112.481,112.039,112.207,144419.3898
18.10.2017 00:00:00.000 GMT+0300,112.205,113.051,112.136,112.939,147375.1608
19.10.2017 00:00:00.000 GMT+0300,112.942,113.149,112.296,112.539,175635.9501
20.10.2017 00:00:00.000 GMT+0300,112.538,113.571,112.518,113.54,167762.7687
23.10.2017 00:00:00.000 GMT+0300,113.887,114.102,113.247,113.437,159326.7205
24.10.2017 00:00:00.000 GMT+0300,113.436,114.025,113.252,113.902,160617.2194
25.10.2017 00:00:00.000 GMT+0300,113.912,114.245,113.483,113.746,192404.6099
26.10.2017 00:00:00.000 GMT+0300,113.749,114.082,113.344,113.994,173349.021
27.10.2017 00:00:00.000 GMT+0300,113.992,114.452,113.646,113.684,174285.4003
29.10.2017 23:00:00.000 GMT+0200,113.744,113.838,113.029,113.189,141023.24
30.10.2017 23:00:00.000 GMT+0200,113.192,113.734,112.958,113.64,146424.5909
31.10.2017 23:00:00.000 GMT+0200,113.64,114.282,113.609,114.19,164510.5199
01.11.2017 23:00:00.000 GMT+0200,114.188,114.218,113.539,114.091,173437.1296
02.11.2017 23:00:00.000 GMT+0200,114.094,114.428,113.638,114.091,130556.1699
06.11.2017 00:00:00.000 GMT+0200,114.052,114.738,113.698,113.706,159382.7404
07.11.2017 00:00:00.000 GMT+0200,113.71,114.342,113.709,114.014,145200.7994
08.11.2017 00:00:00.000 GMT+0200,114.01,114.049,113.396,113.877,141902.1502
09.11.2017 00:00:00.000 GMT+0200,113.871,114.072,113.094,113.473,189183.839
10.11.2017 00:00:00.000 GMT+0200,113.474,113.638,113.222,113.566,153599.2211
13.11.2017 00:00:00.000 GMT+0200,113.563,113.716,113.245,113.629,128755.3101
14.11.2017 00:00:00.000 GMT+0200,113.629,113.912,113.31,113.457,135510.5998
15.11.2017 00:00:00.000 GMT+0200,113.456,113.498,112.483,112.878,181047.6391
16.11.2017 00:00:00.000 GMT+0200,112.876,113.332,112.739,113.07,140147.5215
17.11.2017 00:00:00.000 GMT+0200,113.072,113.145,111.948,112.115,162785.1107
20.11.2017 00:00:00.000 GMT+0200,112.143,112.721,111.89,112.627,150647.5706
21.11.2017 00:00:00.000 GMT+0200,112.622,112.706,112.178,112.457,138541.6787
22.11.2017 00:00:00.000 GMT+0200,112.46,112.5,111.143,111.223,156628.3391
23.11.2017 00:00:00.000 GMT+0200,111.221,111.381,111.071,111.23,104409.7309
24.11.2017 00:00:00.000 GMT+0200,111.236,111.626,111.199,111.55,127783.3906
27.11.2017 00:00:00.000 GMT+0200,111.528,111.696,110.844,111.104,163397.6209
28.11.2017 00:00:00.000 GMT+0200,111.103,111.641,110.933,111.485,178800.2709
29.11.2017 00:00:00.000 GMT+0200,111.488,112.15,111.378,111.933,178620.182
30.11.2017 00:00:00.000 GMT+0200,111.929,112.64,111.736,112.539,179934.5286
01.12.2017 00:00:00.000 GMT+0200,112.543,112.876,111.412,112.215,236271.2094
04.12.2017 00:00:00.000 GMT+0200,112.815,113.091,112.368,112.42,202904.5219
05.12.2017 00:00:00.000 GMT+0200,112.414,112.868,112.38,112.627,173229.0509
06.12.2017 00:00:00.000 GMT+0200,112.622,112.653,111.994,112.295,188878.8006
07.12.2017 00:00:00.000 GMT+0200,112.296,113.161,112.222,113.087,165200.65
08.12.2017 00:00:00.000 GMT+0200,113.087,113.591,113.081,113.479,139813.9099
11.12.2017 00:00:00.000 GMT+0200,113.572,113.692,113.246,113.569,136048.9902
12.12.2017 00:00:00.000 GMT+0200,113.569,113.752,113.374,113.55,114101.4902
13.12.2017 00:00:00.000 GMT+0200,113.548,113.58,112.462,112.543,157550.2907
14.12.2017 00:00:00.000 GMT+0200,112.543,112.883,112.068,112.398,154155.2299
15.12.2017 00:00:00.000 GMT+0200,112.399,112.745,112.033,112.627,153738.7388
18.12.2017 00:00:00.000 GMT+0200,112.73,112.832,112.312,112.553,132827.9092
19.12.2017 00:00:00.000 GMT+0200,112.552,113.08,112.513,112.891,125790.0413
20.12.2017 00:00:00.000 GMT+0200,112.89,113.469,112.848,113.41,126718.5511
21.12.2017 00:00:00.000 GMT+0200,113.411,113.637,113.202,113.333,119838.4309
22.12.2017 00:00:00.000 GMT+0200,113.334,113.451,113.257,113.341,115716.5213
25.12.2017 00:00:00.000 GMT+0200,113.307,113.418,113.241,113.267,4385.87
26.12.2017 00:00:00.000 GMT+0200,113.305,113.355,113.121,113.237,76816.8497
27.12.2017 00:00:00.000 GMT+0200,113.237,113.382,113.151,113.36,115088.6201
28.12.2017 00:00:00.000 GMT+0200,113.36,113.368,112.667,112.893,112624.2901
29.12.2017 00:00:00.000 GMT+0200,112.885,112.972,112.476,112.717,120266.0494
02.01.2018 00:00:00.000 GMT+0200,112.651,112.795,112.057,112.304,113153.2506
03.01.2018 00:00:00.000 GMT+0200,112.308,112.612,112.175,112.515,130541.6799
04.01.2018 00:00:00.000 GMT+0200,112.515,112.866,112.482,112.75,122628.621
05.01.2018 00:00:00.000 GMT+0200,112.752,113.319,112.724,113.085,116410.5591
08.01.2018 00:00:00.000 GMT+0200,113.152,113.389,112.885,113.107,93822.7094
09.01.2018 00:00:00.000 GMT+0200,113.108,113.183,112.368,112.669,142643.5214
10.01.2018 00:00:00.000 GMT+0200,112.669,112.788,111.271,111.447,165683.0411
11.01.2018 00:00:00.000 GMT+0200,111.448,111.877,111.047,111.279,162398.7694
12.01.2018 00:00:00.000 GMT+0200,111.279,111.697,110.916,111.051,184581.7217
15.01.2018 00:00:00.000 GMT+0200,111.112,111.189,110.332,110.55,150520.8307
16.01.2018 00:00:00.000 GMT+0200,110.545,110.983,110.249,110.47,165930.6097
17.01.2018 00:00:00.000 GMT+0200,110.47,111.35,110.197,111.298,179959
18.01.2018 00:00:00.000 GMT+0200,111.298,111.485,110.695,111.126,163564.7298
19.01.2018 00:00:00.000 GMT+0200,111.125,111.146,110.494,110.84,173294.6309
22.01.2018 00:00:00.000 GMT+0200,110.583,111.225,110.534,110.928,144413.89
23.01.2018 00:00:00.000 GMT+0200,110.924,111.179,110.254,110.309,173980.4489
24.01.2018 00:00:00.000 GMT+0200,110.31,110.34,108.968,109.232,200377.8706
25.01.2018 00:00:00.000 GMT+0200,109.23,109.702,108.501,109.417,243725.7283
26.01.2018 00:00:00.000 GMT+0200,109.417,109.774,108.287,108.617,236849.8804
29.01.2018 00:00:00.000 GMT+0200,108.735,109.205,108.513,108.958,204817.0688
30.01.2018 00:00:00.000 GMT+0200,108.96,109.207,108.417,108.782,217660.4003
31.01.2018 00:00:00.000 GMT+0200,108.783,109.448,108.599,109.195,211533.0307
01.02.2018 00:00:00.000 GMT+0200,109.195,109.752,109.099,109.41,206505.5485
02.02.2018 00:00:00.000 GMT+0200,109.412,110.486,109.284,110.19,290982.8837
05.02.2018 00:00:00.000 GMT+0200,110.218,110.294,108.994,109.08,248762.343
06.02.2018 00:00:00.000 GMT+0200,109.083,109.653,108.459,109.569,388977.5401
07.02.2018 00:00:00.000 GMT+0200,109.569,109.721,108.922,109.334,264305.8005
08.02.2018 00:00:00.000 GMT+0200,109.334,109.786,108.584,108.748,296583.0707
09.02.2018 00:00:00.000 GMT+0200,108.748,109.313,108.049,108.811,326117.6696
12.02.2018 00:00:00.000 GMT+0200,108.877,108.895,108.439,108.676,201919.84
13.02.2018 00:00:00.000 GMT+0200,108.674,108.784,107.413,107.831,225654.2702
14.02.2018 00:00:00.000 GMT+0200,107.831,107.904,106.725,107.019,255165.6284
15.02.2018 00:00:00.000 GMT+0200,107.019,107.03,106.038,106.138,238572.0988
16.02.2018 00:00:00.000 GMT+0200,106.144,106.401,105.552,106.3,217942.0422
19.02.2018 00:00:00.000 GMT+0200,106.355,106.731,106.101,106.604,139925.0724
20.02.2018 00:00:00.000 GMT+0200,106.604,107.379,106.565,107.33,173497.1203
21.02.2018 00:00:00.000 GMT+0200,107.331,107.905,107.281,107.778,199792.4297
22.02.2018 00:00:00.000 GMT+0200,107.779,107.788,106.598,106.758,179606.8292
23.02.2018 00:00:00.000 GMT+0200,106.762,107.137,106.515,106.919,150436.661
26.02.2018 00:00:00.000 GMT+0200,107.206,107.206,106.379,106.944,170762.4188
27.02.2018 00:00:00.000 GMT+0200,106.945,107.678,106.788,107.335,176508.3329
28.02.2018 00:00:00.000 GMT+0200,107.341,107.529,106.569,106.683,181581.5995
01.03.2018 00:00:00.000 GMT+0200,106.69,107.205,106.166,106.252,220716.9903
02.03.2018 00:00:00.000 GMT+0200,106.253,106.296,105.251,105.746,216431.629
05.03.2018 00:00:00.000 GMT+0200,105.549,106.24,105.352,106.213,197492.5891
06.03.2018 00:00:00.000 GMT+0200,106.217,106.466,105.857,106.14,188008.4904
07.03.2018 00:00:00.000 GMT+0200,106.139,106.227,105.458,106.085,221006.6415
08.03.2018 00:00:00.000 GMT+0200,106.085,106.317,105.895,106.254,167205.3112
09.03.2018 00:00:00.000 GMT+0200,106.263,107.052,106.177,106.824,182026.2504
11.03.2018 23:00:00.000 GMT+0200,106.697,106.975,106.317,106.422,163479.4304
12.03.2018 23:00:00.000 GMT+0200,106.431,107.295,106.257,106.581,234928.6586
13.03.2018 23:00:00.000 GMT+0200,106.585,106.751,106.068,106.327,180177.8697
14.03.2018 23:00:00.000 GMT+0200,106.323,106.417,105.788,106.353,214047.7009
15.03.2018 23:00:00.000 GMT+0200,106.353,106.394,105.603,105.987,149850.6008
